,Rank,Song,Artist,Album,Release Date,Popularity,Duration (ms),Explicit,Track ID,Preview URL,Track Number,Continent,Country,Artist Photo URL
867,18,مرزمن,Shehab,مرزمن,2023-07-14,57,175200,False,3cAy5RMw6iT1Nxit3Z3Q9b,https://p.scdn.co/mp3-preview/059afe3a68885cb484f140abf51f83722c1c915a?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f1784035c9d575c9ccf51bb06226
868,19,مهرجان لعبالي في دماغي,Moamen Moaa,مهرجان لعبالي في دماغي,2024-09-26,52,142730,False,32Ntc293aQMjuCWauefLoS,https://p.scdn.co/mp3-preview/e3ab0b1bbd02d1816c709bbabab2750956188d96?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f17862ca1404bad89d667ededac0
869,20,يمكن خير,Ramy Sabry,معايا هتبدع,2023-01-11,62,216356,False,4Guq7XrO1FjduwFBsVbr0E,https://p.scdn.co/mp3-preview/2ab857746496a08d80f0b1595255bbd82fde34d3?cid=0bb3eb6005f44507983d0b4982473814,2,Africa,Egypt,https://i.scdn.co/image/ab6761610000f178699e60132a156c56ec2a2387
870,21,ظروف معنداني,Wael Jassar,Omry Wzekrayatoh,2015,60,245818,False,0TnD2vJ9M91YXbBQqhK8lU,https://p.scdn.co/mp3-preview/ac208212cd41e72cb124841ab8754d5679bc26f6?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f1783b1d143f808198419fac2e90
871,22,هو انت مين,Angham,تيجي نسيب,2024-07-28,61,281052,False,1qGEGcxFCJ0LhBCBSeZmqO,https://p.scdn.co/mp3-preview/78db504e880e47c9156a946e8b4092983e3a589c?cid=0bb3eb6005f44507983d0b4982473814,2,Africa,Egypt,https://i.scdn.co/image/ab6761610000f17899f39839e4f023fbf33d45e1
872,23,و افتكرت,Mohamed Hamaki,ناويها,2008-03-01,60,253894,False,2ZYxLGcohgsKpor8pGMc0o,https://p.scdn.co/mp3-preview/9c97f588f0581dfcf9758f93acfec16fd0ce6174?cid=0bb3eb6005f44507983d0b4982473814,9,Africa,Egypt,https://i.scdn.co/image/ab6761610000f178400700c316395513ac8231a4
873,24,Wahshak,Muslim - مُسلِم,Wahshak,2024-09-12,55,228648,False,5QVN7a9quXpdKgYKPgmVsf,https://p.scdn.co/mp3-preview/ef88ffd406d1566270caa862491f700e0415d96a?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f17803ed049216ad8cc3047a6d03
874,25,ATTA3,Lella Fadda,ATTA3,2024-07-12,59,146929,False,0kJa375yREkEv5W3Ldec7z,https://p.scdn.co/mp3-preview/afefb4c1e51cae9d4b11a5b86a09a29a3d738e76?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f178bd3bc6726f9bb67d91cffb41
875,26,البخت,Wegz,البخت,2022-02-26,61,206112,False,5kdlxZ5skOYY3VK8RlfEIZ,https://p.scdn.co/mp3-preview/82ea16b8d2395480c91ba23bda7bf4284722843b?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f178185a8c7cf90489ccd67cc501
876,27,سيبك من اللي خلع - من فيلم حمص وحلاوة,Mahmoud El Leithy,سيبك من اللي خلع (من فيلم حمص وحلاوة),2023-10-01,59,172363,False,7ME2ZENU0G5H7IlnPbWvOv,https://p.scdn.co/mp3-preview/6802d8022a5d680adecf51fe8234a469fdf31cbb?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f1781b412c00e4c7362ce6280276
877,28,ليه بنخبي و مش بنقول,TUL8TE,كوكتيل غنائي للفنان تووليت حصرياً لحبايب قلبي,2024-07-25,60,189320,False,7ADt67nRewsfODDmCuhtQl,https://p.scdn.co/mp3-preview/237f03b49c206d0723d1d31607c72e0a1077830d?cid=0bb3eb6005f44507983d0b4982473814,2,Africa,Egypt,https://i.scdn.co/image/ab6761610000f1785f10cea1a442c10f5d970e11
878,29,احنا صيع منحرفين,Ameen Khattab,احنا صيع منحرفين,2024-06-06,58,216000,False,1knAwiRcTrsScBYDFPXLlw,https://p.scdn.co/mp3-preview/0fcf6d29cbd264e4b440100bee24734c9176c2c2?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab67616d00004851f909c33f44916072ff24a8a4
879,30,Rehla,Ilmond,Bye,2023-03-20,58,224005,False,78veJTXWwR5FxpZ7dW0Plr,https://p.scdn.co/mp3-preview/984f95a331d632678fd315fe7171acf703babd86?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f1788739065c880f205062c39bea
880,31,Khaleny Fe Hodnak,Tamer Ashour,Tegy Ntrahn,2022-01-20,61,196650,False,6yVGUtmHwDsqqXs1Lak423,https://p.scdn.co/mp3-preview/d332698138f97b25c027305338d945c97096fe48?cid=0bb3eb6005f44507983d0b4982473814,4,Africa,Egypt,https://i.scdn.co/image/ab6761610000f178879018f54d070a5764c11afd
881,32,نخبى ليه,Wael Jassar,نخبى ليه,2011-11-24,59,207609,False,3I76xQ1eSBTZRQKQToms4h,https://p.scdn.co/mp3-preview/04ad5a7e5c561674c5e94cc8164aa15884d46092?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f1783b1d143f808198419fac2e90
882,33,عم المجال,Mahmoud El Leithy,عم المجال,2024-03-08,59,220434,False,3MzJ2M9PzfCtaGMHAirjIM,https://p.scdn.co/mp3-preview/02c6af270e25660b58323a6796922242a068f8cf?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f1781b412c00e4c7362ce6280276
883,34,لما بيوحشني,Ramy Sabry,معايا هتبدع,2023-01-11,57,272433,False,5BiSAqXhrMRoxvDd34vBXT,https://p.scdn.co/mp3-preview/346cf93334d7ac81d22abcd3b3618d9137aaaa07?cid=0bb3eb6005f44507983d0b4982473814,3,Africa,Egypt,https://i.scdn.co/image/ab6761610000f178699e60132a156c56ec2a2387
884,35,اسطبلات,Said Fatla,اسطبلات,2024-10-03,50,182752,False,2KFvDnkJK7AIlRJ9DjNrLj,https://p.scdn.co/mp3-preview/57ed4f8bb7415277d1be08ea1bb1fa54470f1459?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab67616d0000485126bc029c88c19678cd159332
885,36,لفينا الدنيا,Reda El Bahrawy,لفينا الدنيا,2023-06-23,58,200046,False,4Vm5J277k6HH6CNZEZXAE9,https://p.scdn.co/mp3-preview/8ab39643b684ca23cd722803d072a57ecc703418?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab67616d0000485141286211fc428973354ebef8
886,37,مرجعليش,Farid,مرجعليش,2024-01-04,56,304367,False,76qVLkjVBysfvhiNRBpY5d,https://p.scdn.co/mp3-preview/eb07d970661e47d62dca52702fb876f0e4b065e6?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f17822a98fd6c691c05cd337c10d
887,38,جيت متأخر,Ramy Gamal,جيت متأخر,2023-11-28,59,198571,False,2WuP742LZAVBU21UQXkj5e,https://p.scdn.co/mp3-preview/15dbf4db5f122b17ec583bcd575a50bfd587c016?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f1781059508008beeb8cf4b6f694
888,39,Aleb Fel Dafater,Muslim - مُسلِم,Aleb Fel Dafater,2022-12-22,59,306361,False,68WRDAU8QecpIyasp2BEby,https://p.scdn.co/mp3-preview/9d4463fa5e41dd484d1e4c9ccb3e88f9302b94f8?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f17803ed049216ad8cc3047a6d03
889,40,Reyah El Hayah,Hamza Namira,Raye2,2023-09-27,57,229025,False,08yqfVX2AXNzrq6xlaGB3h,https://p.scdn.co/mp3-preview/88d406c58b94dbaa32a73ebf7993eb643385e36e?cid=0bb3eb6005f44507983d0b4982473814,4,Africa,Egypt,https://i.scdn.co/image/ab6761610000f178e29a2105931492a5d4bcdb5f
890,41,العودة من بعد الغياب,Felo,العودة من بعد الغياب,2024-02-13,57,235714,False,4NRlZae2zcdVHGauLgJpHX,https://p.scdn.co/mp3-preview/b4e7166806b701e55cf70d78ac3ed055a4cbe4ef?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f1781cdbe1d20837093f07d66011
891,42,Fe Eineh,Disco Misr,Fe Eineh,2024-10-25,43,154561,False,1iXs29VLepoUwk7iCVJ8KG,https://p.scdn.co/mp3-preview/3673db9b3842ebb6badc29ef4c97c947d4d19df7?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f178c9b9e9248dc9c122ff63cde9
892,43,El Leila,Ilmond,Intifada,2024-09-10,58,219000,False,5VVZU6x6dwF0yHhZGBaFUo,https://p.scdn.co/mp3-preview/27642c152c6b2e2b60e1247f0845b800196c8fa1?cid=0bb3eb6005f44507983d0b4982473814,7,Africa,Egypt,https://i.scdn.co/image/ab6761610000f1788739065c880f205062c39bea
893,44,روقان,Hoda Bondok,روقان,2024-04-03,57,162580,False,6bltDO0jvqd9OQqhtR4Hjf,https://p.scdn.co/mp3-preview/d814343f0c05871fac4f33ced2c04fb504c7bf95?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f178bf17e2ea78add9c451efd0bd
894,45,Kan Mawdo3,Tamer Ashour,Tegy Ntrahn,2022-01-20,58,282430,False,3FJ2RFcLUogTbyt9MGVQoC,https://p.scdn.co/mp3-preview/7268e8a86151b1315177c0aad2adbfc530f2153a?cid=0bb3eb6005f44507983d0b4982473814,7,Africa,Egypt,https://i.scdn.co/image/ab6761610000f178879018f54d070a5764c11afd
895,46,أنا بابا,Pousi,أنا بابا,2024-07-31,54,190434,False,5PPphP4W68g1VWhghpGK0U,https://p.scdn.co/mp3-preview/44c643c57fac686be3485ff29285a9beea55043c?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f17875fbd8d3eb6b3aaa4a70f5ac
896,47,هنط جامب بالاوكابي,Hamo Bika,هنط جامب بالاوكابي,2024-03-27,56,212688,False,7kNyHl1MLu8p3jQmqRgFgQ,https://p.scdn.co/mp3-preview/8c9904cd7708fc7c2dbd4edf5a8c4103f8db6a47?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab67616d00004851b05d25612a2cb3119a93beac
897,48,El Mabda2,Marwan Pablo,آخر قطعة فنية,2023-11-27,58,158586,False,6m8vcn1JPflk8xBoFsaPDP,https://p.scdn.co/mp3-preview/acb58c0de4228218662b2e9d346d76734ee8b359?cid=0bb3eb6005f44507983d0b4982473814,10,Africa,Egypt,https://i.scdn.co/image/ab6761610000f1787b72508876857baead00c0d5
898,49,Mesh Nadman,Muslim - مُسلِم,Mesh Nadman,2021-12-28,57,175911,False,3g4p8OgtpxHpEHzEjnRo6J,https://p.scdn.co/mp3-preview/b0c243970c1e8250c7fbc50db28edf9d30deefb6?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f17803ed049216ad8cc3047a6d03
899,50,لحظة بعادك,Ramy Gamal,لحظة بعادك,2023-04-23,57,221379,False,7bsE3mQpFJPdIFXLmlJxRt,https://p.scdn.co/mp3-preview/5fdf4731540b1b97e90f559ae0b4bf6d41aee362?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Egypt,https://i.scdn.co/image/ab6761610000f1781059508008beeb8cf4b6f694
900,1,Piece of My Heart (feat. Brent Faiyaz),Wizkid,Piece of My Heart (feat. Brent Faiyaz),2024-10-18,76,259354,False,2nYeyMeqYDiFSYYtl2BWD6,https://p.scdn.co/mp3-preview/cb7b6e5d6739aaa366ff4c27a28bd690bfe9995f?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178d0b8b43ab4d1bfa6bcea0073
901,2,Fi Kan We Kan,Bnxn,Fi Kan We Kan,2024-10-15,69,159339,True,771KDfpsOtJPQmocQpMdkR,https://p.scdn.co/mp3-preview/10fb64a4971e7111d110acc5021cf12192077765?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178eaec567710335ec2f7073526
902,3,JUJU (feat. Shallipopi),Smur Lee,JUJU (feat. Shallipopi),2024-08-22,72,157756,True,6XBIOtdSL47qn201KKNCA0,https://p.scdn.co/mp3-preview/d18e7046cae8c030491032aa7c6a0bef5a17cafa?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f17809b59c18886388467acc01d1
903,4,Awolowo,Fido,Awolowo,2024-08-07,71,135576,False,1136eJrkWsDvReASbjLTaU,https://p.scdn.co/mp3-preview/b161f67f08f3c27f943b3f2d4beebf9b56100274?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f17820df1a160b50a1b02c43c134
904,5,Stronger,Young Jonn,Jiggy Forever,2024-04-12,71,141818,False,4KZMoDuxwSYP63bhbnMqe3,https://p.scdn.co/mp3-preview/7803b24f30cf677f377f5e533489461a60709d66?cid=0bb3eb6005f44507983d0b4982473814,9,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f17802910ae55de68b4efe48b00e
905,6,Back to Back,Zerrydl,Back to Back,2024-09-13,67,146129,True,2qdwZPTNCHb8DXfQin53WK,https://p.scdn.co/mp3-preview/dff050e6f9d0155a3498b5279f08d66ec12ab33f?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178e0dff1a07bc077f5db7861e3
906,7,Are you there?,Ayo Maff,MAFFIAN,2024-08-15,69,156428,False,10y7iW3rc8bzGbhAC3mNPA,https://p.scdn.co/mp3-preview/8c0b84eb971fe36ee269d30d55d810b14f81a3a5?cid=0bb3eb6005f44507983d0b4982473814,2,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178099f22295927964636fd288e
907,8,Alone - Remix,FOLA,Alone (Remix),2024-10-04,66,154578,False,2GSK9VfsKWpVOV6ZzKiMA4,https://p.scdn.co/mp3-preview/8683d7c2597f984c7fc046b4cff19622ab3d7f92?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1787a962fe52c24f6588705380e
908,9,MMS,Asake,Lungu Boy,2024-08-08,73,219628,False,13VXuHw3O8Yt7VwRIDqSo4,https://p.scdn.co/mp3-preview/e52ef8c3fe18d460b6eb2c6c7e523bd80bf1d656?cid=0bb3eb6005f44507983d0b4982473814,2,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1780203df702d0792712e78cf2e
909,10,Feel D Mood,Outsyd DJ,Feel D Mood,2024-10-23,40,133172,True,5V24zNpUfkiMx5eWYXXCHN,https://p.scdn.co/mp3-preview/b5a1a4f7d80ccfb59c36d5077d5ceae3e9f04e5e?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178b6740f8cf9c093a496000caf
910,11,Dealer,Ayo Maff,Dealer,2024-04-16,68,180594,False,5Wxkvvb6pLky16pwq4gBI3,https://p.scdn.co/mp3-preview/880746f4e7695aa32f782b93d34a9ebe4952e2b1?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178099f22295927964636fd288e
911,12,Constantly,Hyce,Constantly,2024-08-28,67,193567,False,3MldGIMtPcupNBI4Dnxolr,https://p.scdn.co/mp3-preview/37473ef4b46db0906ddb1136526c03243f1d612a?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178c97a1738abca0ea2883f66b0
912,13,Favourite Girl (with Rema),Darkoo,Favourite Girl (with Rema),2024-08-08,69,184800,False,2irQkcW7o3v0tZoGZrtUsO,https://p.scdn.co/mp3-preview/41ce5c63ee67b9213bc7b9515af0a62107df00d7?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178db583aec530ee00398fdd375
913,14,Free Service,Shallipopi,Free Service,2024-10-11,62,156473,False,0CbmiJiGy6sN4RJ75mJthR,https://p.scdn.co/mp3-preview/b77e726b40cafdddd10a0a22c56c99d8cf6e376a?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1782c31630d243f4cee9a19f8ef
914,15,Higher,Burna Boy,Higher,2024-06-27,67,137631,False,1N8G6PUj14v0VG8evbRSxp,https://p.scdn.co/mp3-preview/105585d86506c70679f6b4e7f553843083841569?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1782d405f4858ce3cd52d409c98
915,16,Where I’m from,Tml Vibez,Timileyin 2.0,2024-06-28,65,159346,False,1oFabnkoJ01ksmSmyjELDl,https://p.scdn.co/mp3-preview/dc806d70c3bd60f12638a87f63cd06bf938907be?cid=0bb3eb6005f44507983d0b4982473814,3,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1788e41a57277e96f2d52f463d5
916,17,Doha,Seyi Vibez,Loseyi Professor,2024-07-12,66,164317,False,5hphSVebVxTpDfrk09W0hS,https://p.scdn.co/mp3-preview/1bceb8fd3233a6a477778751ca674b63abea0633?cid=0bb3eb6005f44507983d0b4982473814,2,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1783b5e5a249cb9f4277f446af8
917,18,Testimony,BhadBoi OML,Testimony,2024-10-25,43,156610,False,75q8hbmYdey6tQZig1ksXZ,https://p.scdn.co/mp3-preview/1b36a4bbf947a11d8886c4215886971ce1bbaee3?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178428450f6f52b7374e0854bd5
918,19,Remember,Asake,Work Of Art,2023-06-15,68,182142,False,0Q1bMs3xLQiDEeaneehdxv,https://p.scdn.co/mp3-preview/4028b483a81585ed8b880150b47b4c2a5c3ec0bf?cid=0bb3eb6005f44507983d0b4982473814,11,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1780203df702d0792712e78cf2e
919,20,OZEBA,Rema,HEIS,2024-07-10,70,137684,False,7ySC0IjVS1PMEdsZOvsUK2,,7,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f17814fc1f477592ca9ab6ded961
920,21,Bahamas,Young Jonn,Jiggy Forever,2024-04-12,65,166956,False,75c5cm8y5Fzb6aTZM3MOpN,https://p.scdn.co/mp3-preview/8c58b8a49afc650aeebcc9ee63e682c2cbcc868f?cid=0bb3eb6005f44507983d0b4982473814,3,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f17802910ae55de68b4efe48b00e
921,22,Aquafina,Young Jonn,Jiggy Forever,2024-04-12,67,168103,False,0UJMgRVNBrnMmAeZ8p1iMc,https://p.scdn.co/mp3-preview/bb01ea2b7319637c0a65ce68666274c4c2d1caba?cid=0bb3eb6005f44507983d0b4982473814,4,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f17802910ae55de68b4efe48b00e
922,23,Marhaba,Kizz Daniel,Marhaba X We Must,2024-09-25,66,143187,True,5FzsdlFgAFN1aSe9YwoN6s,https://p.scdn.co/mp3-preview/677bd8146ba11666e712008d10401f9e92a2ad3a?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178f4dd6003298a8976584cd573
923,24,Active,Asake,Lungu Boy,2024-08-08,69,172597,True,1qxKva4IzWde7m2jLpZvDU,https://p.scdn.co/mp3-preview/414d433a2242ea4b19016ed816f9278379053cf9?cid=0bb3eb6005f44507983d0b4982473814,6,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1780203df702d0792712e78cf2e
924,25,Instagram,Muyeez,Instagram,2024-04-30,63,140606,False,1Ss5QjczHsdYkvNsiBmoqS,https://p.scdn.co/mp3-preview/74234e33c622f30083b8339d7407f333d436e4e8?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f17872c7cca85ba1a27fdce4f87a
925,26,Maria,Tml Vibez,Xin Mao,2024-07-06,63,143882,False,4Tgt15dD8P2m68HYxA8DCG,https://p.scdn.co/mp3-preview/f4c37487cc4d6c94cc20454638edfa4728378958?cid=0bb3eb6005f44507983d0b4982473814,2,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1788e41a57277e96f2d52f463d5
926,27,POE,Ruger,RnB,2024-04-17,65,206000,False,52Krs3LCqtcfeiWUvhxncK,https://p.scdn.co/mp3-preview/7a0b509665d7249e0ca753d43e41654580635a27?cid=0bb3eb6005f44507983d0b4982473814,2,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178b4ca208770cb2fdda7351464
927,28,Abanikanda,Zinoleesky,Abanikanda,2024-08-30,64,207157,True,2lJ0B3dBT7nv0uNvu1zY8J,https://p.scdn.co/mp3-preview/bbbd109c4c3b82d7cd16eef0ee63104f26a0b67b?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178b1f98bf7f49d0dc9d92db2f5
928,29,Different Pattern,Seyi Vibez,NAHAMciaga,2023-12-08,58,123333,False,46oyXrPbCSbk0TLJ1f7w6K,https://p.scdn.co/mp3-preview/8859524159e3c38347d4178d52db13a2d44cf6c2?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1783b5e5a249cb9f4277f446af8
929,30,Phenomena,Bnxn,Phenomena,2024-08-15,64,202861,False,7jDMQi5XZooBgF5i7m3DBo,https://p.scdn.co/mp3-preview/1d6f0dcaf02dbe0ccb8236d02abd3691f543977a?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178eaec567710335ec2f7073526
930,31,Could This Be Love,Nasboi,[I.N.I.T] In Nasboi I Trust,2024-09-19,60,137962,False,2825Zwd0EnzzDxFOhDsRQC,https://p.scdn.co/mp3-preview/5a6ce1dba6b009eb5c9b204737cb578e2b4e0c71?cid=0bb3eb6005f44507983d0b4982473814,2,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f17821d9dfe9a034ef3bf977f0ba
931,32,WOTOWOTO SEASONING (feat. Black Sherif),ODUMODUBLVCK,EZIOKWU (UNCUT),2023-12-01,65,171089,True,2LP8KwtvzUx1onvXKQCoKR,,7,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f17882f1a47cfd8bf74db0953768
932,33,Fuji Vibe,Asake,Lungu Boy,2024-08-08,66,322209,False,2WHM3orrvvqziSkG0xp8sy,https://p.scdn.co/mp3-preview/074758ee9494430de8d53a72f6294792e804630d?cid=0bb3eb6005f44507983d0b4982473814,15,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1780203df702d0792712e78cf2e
933,34,Orobo,Khaid,Orobo,2024-10-18,56,133285,True,16iNDnZBlHEDPg8ZBAX9LC,https://p.scdn.co/mp3-preview/f1037b002664e90aede82f031d04ed6897214042?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178d15674a640d6699d7613eea4
934,35,Moving,Omah Lay,Moving,2024-08-23,64,140367,False,664mVcYRMDsVnOg95R71Ti,https://p.scdn.co/mp3-preview/3b279d589be63a4fdf0b92c1e4958bd0cb7acd58?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178212e0b674da993b1a0cacb16
935,36,Risk,Victony,Stubborn,2024-06-21,67,202958,True,6qS9yoAUIXNfno5t4YLQdn,https://p.scdn.co/mp3-preview/9efa217f0314decbe4457aaddb362e843301971f?cid=0bb3eb6005f44507983d0b4982473814,6,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178f29acf0ee974b9e263a29167
936,37,HEHEHE,Rema,HEIS,2024-07-10,65,113720,False,5oUDNEJSEjsVT7LeWya4Gv,,3,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f17814fc1f477592ca9ab6ded961
937,38,iseoluwa,Fireboy DML,adedamola,2024-08-28,64,198349,False,36GYWNzc0MwGSSmXZLP6bX,https://p.scdn.co/mp3-preview/2bd9f678cb0d9f1b023b27f226fe259e792691a3?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178833675081693a864702b2084
938,39,7 DAYS,Ayo Maff,STREET ANTHEM / 7 DAYS,2024-01-26,62,154200,True,4G5IYu1QYKo7DeSecKtNXA,https://p.scdn.co/mp3-preview/5aa519a4eb38537d684189f675ce9e9836b48161?cid=0bb3eb6005f44507983d0b4982473814,2,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178099f22295927964636fd288e
939,40,Casablanca,Shoday,Casablanca,2024-10-24,46,163944,False,7BOgyrWA7OURpdJ9YksRFR,https://p.scdn.co/mp3-preview/bb75b93e3d05c190323792751863759ee50e40cd?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178230fc6de6508e8ab8756d522
940,41,Worldwide,Asake,Lungu Boy,2024-08-08,66,182976,False,3n7kzSJ246VvIe4lRmxV9X,https://p.scdn.co/mp3-preview/d44e0021943badda995bc1a19a88a3e989b8a28b?cid=0bb3eb6005f44507983d0b4982473814,5,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1780203df702d0792712e78cf2e
941,42,Wave,Asake,Lungu Boy,2024-08-08,66,205879,False,7i4m8FybgjufzfvhO7gAKf,https://p.scdn.co/mp3-preview/a1c73f2c44767e8410ccb6fa401dfa0e1265b126?cid=0bb3eb6005f44507983d0b4982473814,9,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1780203df702d0792712e78cf2e
942,43,Pidgin & English,Bnxn,"Sincerely, Benson",2023-10-04,62,218657,True,4jcrO2T6XJ1B7hXsAEJ3ve,https://p.scdn.co/mp3-preview/d5645def67d131c6ebe0535eb5ab25f00d7b1b3b?cid=0bb3eb6005f44507983d0b4982473814,6,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178eaec567710335ec2f7073526
943,44,BLOOD ON THE DANCE FLOOR (feat. Bloody Civilian and Wale),ODUMODUBLVCK,EZIOKWU,2023-10-06,62,233571,True,35MU2MEhQMw0NhXZztAP9m,,8,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f17882f1a47cfd8bf74db0953768
944,45,Port-harcourt,Vicoka,Port-harcourt,2024-09-30,54,170896,False,4mYrASGvrm2xBWQskhg2P3,https://p.scdn.co/mp3-preview/fc298be9b2f92d566ab7fe67f2bd48172ff57d7b?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f178ad5d681e431b73c784f21bd2
945,46,Alone (feat. BhadBoi OML),FOLA,Alone (feat. BhadBoi OML),2024-07-12,62,153098,True,37PVItglTwpHi9nq0ftOjg,https://p.scdn.co/mp3-preview/7ba050fcdc30eea0f4e75808bf3bbf9c02d3893a?cid=0bb3eb6005f44507983d0b4982473814,1,Africa,Nigeria,https://i.scdn.co/image/ab6761610000f1787a962fe52c24f6588705380e
